rank,node,score,out_degree,in_degree
777,N796,0.000753331710766888,7,4
778,N554,0.00075178359929351,8,3
779,N89,0.000751708743576645,11,4
780,N60,0.000751597126553549,9,6
781,N674,0.00075122069232284,2,3
782,N334,0.0007508482908035,6,3
783,N584,0.000750551258658849,5,6
784,N410,0.000750296774853431,9,5
785,N664,0.000750264389819384,6,5
786,N805,0.000750245660730618,4,4
787,N879,0.000747614438184258,5,3
788,N351,0.000746658372286699,7,4
789,N438,0.000745904935205437,6,4
790,N365,0.000745443744797129,4,4
791,N933,0.000745213764026927,6,5
792,N545,0.000745022597374432,4,5
793,N296,0.000744850364962633,2,4
794,N689,0.000743849442899837,5,4
795,N567,0.0007403819453836,4,5
796,N50,0.000738912810451778,11,5
797,N609,0.00073732861180737,6,5
798,N736,0.000737100250386601,9,3
799,N141,0.000736075863794426,8,4
800,N500,0.000733335367918681,6,5
801,N192,0.000732863888403819,5,6
802,N113,0.000732408871914507,9,5
803,N71,0.000731337752159837,3,5
804,N651,0.000729054122346915,6,4
805,N45,0.000728441975926453,4,4
806,N995,0.000728194214495906,2,4
807,N932,0.000727520503773275,8,5
808,N745,0.000727207223902614,4,3
809,N828,0.000726981124207869,3,4
810,N34,0.000726345370775544,4,4
811,N649,0.000724401453141819,10,4
812,N792,0.000724208698385426,5,5
813,N269,0.00072385053492758,7,4
814,N21,0.000723361503917052,5,3
815,N35,0.000723149812294761,3,5
816,N339,0.000720996619486452,6,4
817,N44,0.000720863361926074,10,4
818,N516,0.000720383659488142,5,6
819,N550,0.000715950131220362,6,4
820,N312,0.000715698921458768,7,5
821,N323,0.000714329601239039,9,4
822,N454,0.000714052176422591,7,4
823,N245,0.000714044598490516,5,4
824,N204,0.000712535215018796,4,5
825,N884,0.000711255451092315,5,2
826,N471,0.000709161547139808,5,2
827,N913,0.000708745151024925,5,5
828,N22,0.000707699375220513,10,5
829,N944,0.000707443986314731,11,3
830,N629,0.000707408075695477,9,5
831,N203,0.000706759417237059,6,5
832,N64,0.00070485205697654,5,4
833,N115,0.00070424118803883,5,4
834,N383,0.000703793752063745,4,3
835,N772,0.000702139000818547,8,5
836,N639,0.000701115524551193,3,4
837,N850,0.000696238252024591,4,3
838,N361,0.00069622265204733,4,5
839,N367,0.000695939680304302,7,4
840,N25,0.000695336638927452,5,6
841,N258,0.000694769928011402,11,5
842,N332,0.000692927840698733,8,4
843,N236,0.000690821802533095,6,4
844,N673,0.000690356439900154,3,4
845,N746,0.000688704797699131,6,5
846,N854,0.000687858116782972,6,4
847,N260,0.00068578170122835,7,4
848,N76,0.000681846040685932,8,5
849,N628,0.000681111186662143,5,5
850,N783,0.000680572788293389,4,4
851,N335,0.000680307285893858,6,5
852,N830,0.00067787603437389,7,5
853,N395,0.000677018720339727,6,4
854,N679,0.00067318075433816,5,4
855,N917,0.000671671711793588,6,4
856,N723,0.000671626150185641,6,3
857,N180,0.000670815918286483,4,4
858,N826,0.000668205814129303,5,4
859,N703,0.000667468076649834,8,4
860,N145,0.000667056712689445,5,3
861,N637,0.000666553265626989,8,3
862,N397,0.00066617029091291,10,3
863,N705,0.000665531493760052,6,4
864,N925,0.000665518217298169,2,4
865,N841,0.000664552291701205,5,4
866,N0,0.000664030856107034,8,4
867,N417,0.000663908913732362,5,4
868,N867,0.000662605403218778,4,4
869,N116,0.000662421184791315,5,3
870,N672,0.00066203028283979,6,5
871,N87,0.000658785817366627,8,3
872,N592,0.00065618711367217,8,4
873,N165,0.000655342922131057,5,5
874,N834,0.000655299238740726,8,3
875,N280,0.000653201394095803,2,4
876,N607,0.000653094192189365,5,5
877,N774,0.000653054928141401,4,5
878,N546,0.000652868750943869,6,4
879,N728,0.000650651712572442,7,4
880,N780,0.000647624055357748,7,3
881,N498,0.000647109106446856,8,4
882,N279,0.000645341479155079,7,3
883,N287,0.000641492630146989,7,4
884,N727,0.000641104356215614,5,4
885,N414,0.000639269068664745,6,3
886,N100,0.000638892919973055,4,4
887,N90,0.000634004733169957,5,5
888,N842,0.000633687703992709,13,4
889,N581,0.000632176540031521,5,3
890,N467,0.000631591443174465,5,3
891,N729,0.000629491247547905,9,5
892,N478,0.000628529451050166,4,4
893,N241,0.000627473125982693,3,4
894,N468,0.000626897398319943,4,4
895,N424,0.000625019361665769,4,4
896,N573,0.000624272723767726,8,2
897,N231,0.000622813897085546,7,3
898,N615,0.000622203179183735,8,3
899,N539,0.000620555373848868,5,4
900,N460,0.000620023621228731,5,2
901,N74,0.000619952035326006,8,4
902,N436,0.00061990958059896,6,3
903,N83,0.00061970196050415,10,3
904,N580,0.000618668615598229,4,3
905,N364,0.000616207233973035,4,4
906,N860,0.000615626894915397,9,3
907,N668,0.00061358474474513,5,3
908,N508,0.000613222057294681,9,4
909,N744,0.000609095805350185,2,4
910,N505,0.000607455157504329,5,3
911,N886,0.000607071406387116,8,2
912,N612,0.000606176033806886,7,3
913,N283,0.000605732361482888,4,2
914,N267,0.000600902145102467,4,3
915,N166,0.000599932198797257,9,4
916,N488,0.000598570835276843,8,4
917,N489,0.000597667284536132,5,3
918,N142,0.000594276463707292,7,4
919,N725,0.000593781730815636,11,2
920,N46,0.000592252334016637,8,3
921,N700,0.00058676822474715,6,5
922,N706,0.000585649696982435,5,3
923,N934,0.000585048762221975,4,3
924,N394,0.00058340237380655,4,4
925,N326,0.000582138578819842,9,3
926,N205,0.000581152919261834,8,3
927,N947,0.000579912171699841,5,4
928,N907,0.000579783935741559,7,3
929,N276,0.000578509032591696,7,4
930,N897,0.000575136294583538,4,3
931,N915,0.000570767612245935,4,3
932,N85,0.000567625665899615,6,3
933,N631,0.000566625306755755,4,3
934,N985,0.000566258066481336,4,3
935,N608,0.000557382730995179,8,3
936,N447,0.000555739822230646,2,2
937,N514,0.000554984103673198,6,4
938,N695,0.000552141081917754,2,3
939,N188,0.000551150739044182,5,3
940,N499,0.000549515665353774,4,3
941,N740,0.000547807205101043,4,3
942,N957,0.000545459494391101,5,4
943,N466,0.000543701291784689,3,3
944,N232,0.000543298339769289,8,3
945,N800,0.000542356740483231,6,2
946,N426,0.000542072073536761,9,3
947,N396,0.000541968890154966,4,3
948,N138,0.000539712828439716,3,2
949,N846,0.000538691620022036,6,3
950,N159,0.000538627965169928,6,2
951,N88,0.000538215313660464,6,3
952,N266,0.000535464850737787,6,2
953,N882,0.000534665229343628,4,2
954,N36,0.000532311924783771,10,2
955,N206,0.000531428722705312,3,3
956,N737,0.00052944038208264,7,3
957,N784,0.000522893545738041,4,3
958,N475,0.000522603286032495,3,3
959,N124,0.000519550326460713,8,3
960,N570,0.000516839701610294,5,3
961,N583,0.000516534869061629,5,3
962,N767,0.000515506674749928,7,2
963,N77,0.000511238856531596,5,3
964,N445,0.000510074378978745,8,2
965,N810,0.000507068506008525,8,3
966,N484,0.000504401314525013,7,2
967,N170,0.000504193958738196,8,3
968,N559,0.000503608021777184,5,2
969,N983,0.000501498683742202,6,3
970,N384,0.000496515017727343,6,2
971,N891,0.000493730484061977,6,3
972,N557,0.000490830071081426,8,2
973,N661,0.00049030113233433,4,2
974,N136,0.000487226523962161,7,3
975,N793,0.000483810833623726,7,2
976,N202,0.000481460296858661,7,2
977,N773,0.000481133728345176,10,3
978,N171,0.000471095319782633,9,4
979,N726,0.000468714511017968,9,3
980,N789,0.000464123171490942,11,2
981,N610,0.000454748765283636,3,2
982,N513,0.00045265016285513,8,2
983,N662,0.000450303900984498,4,2
984,N252,0.000449145217197579,2,2
985,N616,0.000446760468441227,6,3
986,N959,0.000445671720273135,4,2
987,N564,0.000442900322365082,5,2
988,N464,0.000437648955037988,5,2
989,N757,0.000433721977954182,8,2
990,N261,0.000412847624901071,6,2
991,N843,0.0004113659488888,4,3
992,N506,0.000411348969707332,5,2
993,N864,0.000400289215301161,7,1
994,N47,0.000388255857818767,6,2
995,N62,0.000386942130986547,7,2
996,N385,0.000374589108456874,8,2
997,N481,0.000370277238195332,3,1
998,N284,0.000363574817777229,5,1
999,N164,0.000360047858409961,5,2
1000,N982,0.000337455007335117,4,1
