rank,node,score,out_degree,in_degree
777,N437,0.000711962096048107,3,6
778,N45,0.000710481270456636,4,4
779,N240,0.000710462267870046,8,4
780,N351,0.000709514968880478,7,4
781,N296,0.000708005805176824,2,4
782,N984,0.000707945930648933,7,4
783,N21,0.000707234079407761,5,3
784,N787,0.000706188748112041,10,4
785,N960,0.00070608985893446,7,5
786,N490,0.000705854478052367,2,4
787,N44,0.000703478920005027,10,4
788,N177,0.000701385289857016,3,5
789,N689,0.000700459895123813,5,4
790,N674,0.00070021970301793,2,3
791,N482,0.000699165980828863,3,5
792,N448,0.000698984862031206,4,4
793,N410,0.000698512480196922,9,5
794,N89,0.000696420965894498,11,4
795,N828,0.000695628775676187,3,4
796,N34,0.000695339816812515,4,4
797,N141,0.00069432321185757,8,4
798,N933,0.000694048859324103,6,5
799,N339,0.000692420072412474,6,4
800,N584,0.000691673542563567,5,6
801,N438,0.000691510879840754,6,4
802,N995,0.000691227318229226,2,4
803,N365,0.000690281718176621,4,4
804,N550,0.000690199395890116,6,4
805,N113,0.000689349888419434,9,5
806,N649,0.0006888650504863,10,4
807,N269,0.000688704691332779,7,4
808,N651,0.000687449307242189,6,4
809,N383,0.000686316765607468,4,3
810,N609,0.00068530140837003,6,5
811,N71,0.000684269668434431,3,5
812,N736,0.000683316909113348,9,3
813,N454,0.000683289220576372,7,4
814,N64,0.000682378743699355,5,4
815,N792,0.000682016133999849,5,5
816,N516,0.000681542061178434,5,6
817,N944,0.00068084781054977,11,3
818,N850,0.000680270172511281,4,3
819,N567,0.000678759600643074,4,5
820,N884,0.000675009440369557,5,2
821,N471,0.00067226131267597,5,2
822,N312,0.000671418888607697,7,5
823,N932,0.000670971739501427,8,5
824,N323,0.000668418483818514,9,4
825,N22,0.00066763870728281,10,5
826,N192,0.000667529403166333,5,6
827,N35,0.000662190846186937,3,5
828,N745,0.000661714602182266,4,3
829,N245,0.000660170386130211,5,4
830,N500,0.00065919814882702,6,5
831,N913,0.000657015598858505,5,5
832,N629,0.000656905479379557,9,5
833,N772,0.000655429283999452,8,5
834,N203,0.000653919312591563,6,5
835,N332,0.000650690872209671,8,4
836,N639,0.000649680442377471,3,4
837,N204,0.000649484067474889,4,5
838,N115,0.000648267922122222,5,4
839,N367,0.000648056072703632,7,4
840,N260,0.000647332108868724,7,4
841,N236,0.000647101349449449,6,4
842,N258,0.000643800694665105,11,5
843,N854,0.000643401221416925,6,4
844,N783,0.000639728861892085,4,4
845,N826,0.000637594525732017,5,4
846,N673,0.000636635397481041,3,4
847,N76,0.000634194811726379,8,5
848,N723,0.000632446135436403,6,3
849,N361,0.000631572490820312,4,5
850,N116,0.000630753712295428,5,3
851,N679,0.000627900800102076,5,4
852,N145,0.000627604748301634,5,3
853,N335,0.000626931857258536,6,5
854,N705,0.000625617184119923,6,4
855,N628,0.000625611956365432,5,5
856,N746,0.000623203860580922,6,5
857,N830,0.000622312402583695,7,5
858,N841,0.000621022315045661,5,4
859,N917,0.000620706752912613,6,4
860,N637,0.000619823382480023,8,3
861,N25,0.000617329262940833,5,6
862,N703,0.000615700625252217,8,4
863,N0,0.000615601702624507,8,4
864,N180,0.00061405014923597,4,4
865,N87,0.000612409822073501,8,3
866,N397,0.000611569208832726,10,3
867,N592,0.000608949862015571,8,4
868,N834,0.000606523336815742,8,3
869,N867,0.000606479652635412,4,4
870,N280,0.000605853772088892,2,4
871,N417,0.000605563323110819,5,4
872,N414,0.000605081406764845,6,3
873,N395,0.000604603828381201,6,4
874,N607,0.000603102749082462,5,5
875,N672,0.000599053573264983,6,5
876,N925,0.000598823774105943,2,4
877,N546,0.000597827722457586,6,4
878,N287,0.000596521921790688,7,4
879,N727,0.000594419989058861,5,4
880,N279,0.000591140491351337,7,3
881,N774,0.000588043630294483,4,5
882,N780,0.000584913578190215,7,3
883,N498,0.000582164175684227,8,4
884,N165,0.000581368279472768,5,5
885,N83,0.000579568569296401,10,3
886,N231,0.000575573239593334,7,3
887,N100,0.000574219593646575,4,4
888,N580,0.000573701739251635,4,3
889,N615,0.000573141236673436,8,3
890,N436,0.000572940824520805,6,3
891,N539,0.000572117387914338,5,4
892,N728,0.000572093724468531,7,4
893,N886,0.000572063304471658,8,2
894,N842,0.00057196558375252,13,4
895,N460,0.000571516982528046,5,2
896,N478,0.000570333543733835,4,4
897,N573,0.000567066660793464,8,2
898,N508,0.00056640668462451,9,4
899,N581,0.000566264818136421,5,3
900,N467,0.000564891049502653,5,3
901,N74,0.000563601664522971,8,4
902,N424,0.000562921887907212,4,4
903,N90,0.000562632093015577,5,5
904,N860,0.000561288828609593,9,3
905,N241,0.00055900649806007,3,4
906,N668,0.000558874704053937,5,3
907,N267,0.000558758701751503,4,3
908,N744,0.000556483080623614,2,4
909,N612,0.000556382198197064,7,3
910,N364,0.000554831813828422,4,4
911,N283,0.000554369409167439,4,2
912,N729,0.000552555940502823,9,5
913,N505,0.000550868489412272,5,3
914,N468,0.000544519872464842,4,4
915,N489,0.000541792730058768,5,3
916,N725,0.000541510236419411,11,2
917,N897,0.00053456378296379,4,3
918,N907,0.000532625095441529,7,3
919,N326,0.000528997526185799,9,3
920,N166,0.000526298489086933,9,4
921,N46,0.000525975519698625,8,3
922,N934,0.000525399231104569,4,3
923,N142,0.000525179516224416,7,4
924,N700,0.000517475517584831,6,5
925,N394,0.000516517353192875,4,4
926,N706,0.000515990645733711,5,3
927,N276,0.000515650634761343,7,4
928,N488,0.000513135046535952,8,4
929,N205,0.000506039026646281,8,3
930,N631,0.000503004413533148,4,3
931,N447,0.000502228546684002,2,2
932,N947,0.000502039475027917,5,4
933,N608,0.000499809010749388,8,3
934,N85,0.000499059886926017,6,3
935,N915,0.000498807395171736,4,3
936,N985,0.00049590662889143,4,3
937,N740,0.000492100010454227,4,3
938,N499,0.000486366709745535,4,3
939,N695,0.000485745588956759,2,3
940,N266,0.000485255304965206,6,2
941,N800,0.000484829269955078,6,2
942,N138,0.000483967196968001,3,2
943,N188,0.000479873184830473,5,3
944,N232,0.000479197704152685,8,3
945,N466,0.000475111973439267,3,3
946,N514,0.000475024538402191,6,4
947,N159,0.000474262493775696,6,2
948,N957,0.000473188332693399,5,4
949,N206,0.000471641403355285,3,3
950,N88,0.000471409431309217,6,3
951,N737,0.000471367143255436,7,3
952,N846,0.000471291139065379,6,3
953,N396,0.000470139410287156,4,3
954,N426,0.000469869037507257,9,3
955,N882,0.000469107409374205,4,2
956,N767,0.000462823567867547,7,2
957,N583,0.000454031013140107,5,3
958,N475,0.000452704888597886,3,3
959,N570,0.000452041828823587,5,3
960,N36,0.000450021557372785,10,2
961,N445,0.000446333503532356,8,2
962,N77,0.000443844608729632,5,3
963,N124,0.00044384054408636,8,3
964,N810,0.000441060557941815,8,3
965,N559,0.000436263486706419,5,2
966,N170,0.000432886951253707,8,3
967,N784,0.000432877878130653,4,3
968,N384,0.000432088256191263,6,2
969,N557,0.000431868009300851,8,2
970,N661,0.000428851664339208,4,2
971,N484,0.00042778139021657,7,2
972,N983,0.000425332597111372,6,3
973,N793,0.00041771225679034,7,2
974,N891,0.000417647415635437,6,3
975,N202,0.000414602798694249,7,2
976,N136,0.000409092674312937,7,3
977,N773,0.000404224549207778,10,3
978,N789,0.000390425519709456,11,2
979,N726,0.000382507190988713,9,3
980,N513,0.000378810157249984,8,2
981,N171,0.000371225304749837,9,4
982,N252,0.000370301882390463,2,2
983,N959,0.000367113866377178,4,2
984,N610,0.00036466886842015,3,2
985,N564,0.000363363867021021,5,2
986,N662,0.000360938679147058,4,2
987,N616,0.000355998297964659,6,3
988,N464,0.000352369925874068,5,2
989,N757,0.000351497050773135,8,2
990,N261,0.000329650098989531,6,2
991,N506,0.000325681381129457,5,2
992,N864,0.00031955798563589,7,1
993,N843,0.000312329105404449,4,3
994,N47,0.000302412579978206,6,2
995,N62,0.000297249372012648,7,2
996,N481,0.000283271061381026,3,1
997,N385,0.000277183126080572,8,2
998,N164,0.000271730409730388,5,2
999,N284,0.000267803499439261,5,1
1000,N982,0.000245490220672162,4,1
