rank,node,score,out_degree,in_degree
1259,N2495,0.000242729809245178,6,7
1260,N3571,0.000242665572331503,5,8
1261,N1535,0.000242487868047739,6,7
1262,N1017,0.000242384815159494,4,7
1263,N604,0.000242339647612914,10,8
1264,N1295,0.000242197048340144,4,7
1265,N4661,0.000242182595071885,5,7
1266,N435,0.000242166784403149,9,7
1267,N3495,0.000242049697891477,6,7
1268,N3274,0.000242048468719,3,8
1269,N3130,0.000241982677852141,4,7
1270,N1011,0.000241912357032274,7,8
1271,N2934,0.00024189703419653,4,6
1272,N4896,0.000241725283987806,7,10
1273,N4229,0.000241711967340151,7,6
1274,N1905,0.000241664581875821,4,8
1275,N1039,0.000241589282677174,7,5
1276,N1412,0.000241569373707096,5,7
1277,N1442,0.000241564666638493,5,7
1278,N4755,0.000241552194121318,7,10
1279,N2048,0.000241551552062882,7,8
1280,N1757,0.000241488710028626,6,6
1281,N4663,0.000241344293945127,5,8
1282,N233,0.000241331990892983,11,7
1283,N2957,0.000241280386219723,5,7
1284,N3225,0.000241243729391161,8,7
1285,N110,0.000241243333072729,5,5
1286,N347,0.000241076645918976,5,9
1287,N3007,0.000240887265204818,8,5
1288,N1507,0.000240806304774637,3,6
1289,N174,0.00024076627285539,8,4
1290,N1549,0.000240682197181125,6,7
1291,N1724,0.000240579002287718,9,8
1292,N252,0.000240573751774592,4,6
1293,N44,0.000240569503114933,2,6
1294,N4631,0.00024052351150904,6,7
1295,N3544,0.000240434736696036,8,8
1296,N600,0.000240237716809622,6,7
1297,N2810,0.000240221499638682,9,5
1298,N930,0.000240031025111067,10,7
1299,N52,0.000240001729601818,8,7
1300,N4880,0.00023996362923282,6,7
1301,N1337,0.000239925926054,9,8
1302,N4151,0.000239920462134205,7,4
1303,N1305,0.000239913776185221,7,9
1304,N2155,0.000239887445218625,6,7
1305,N2336,0.000239865585578237,7,5
1306,N4060,0.00023979242840227,5,9
1307,N2837,0.000239761999843064,7,9
1308,N1151,0.000239757558543848,4,7
1309,N3243,0.000239705996602138,8,8
1310,N2033,0.000239684555129263,5,8
1311,N381,0.000239671157400735,5,8
1312,N3531,0.00023964864031309,3,8
1313,N1233,0.000239631904877143,9,6
1314,N2667,0.000239629226856558,7,6
1315,N482,0.000239624170658904,8,7
1316,N1564,0.000239597352502025,8,4
1317,N3419,0.000239597169069374,3,6
1318,N1803,0.00023950476480773,4,9
1319,N254,0.000239502853315155,3,7
1320,N399,0.000239496879409452,7,6
1321,N4549,0.000239396965910623,8,7
1322,N1545,0.00023938510932346,6,5
1323,N1728,0.000239278538171752,6,7
1324,N4672,0.000239277376400422,6,6
1325,N871,0.000239244873650254,7,7
1326,N2621,0.000239193162204772,8,3
1327,N3786,0.00023914379820484,6,5
1328,N656,0.000239125724341477,7,6
1329,N2815,0.000239081127938929,9,8
1330,N540,0.000238997164494518,8,8
1331,N4585,0.000238991138319316,2,7
1332,N4057,0.000238980070026509,5,7
1333,N4763,0.000238973905417428,6,6
1334,N4606,0.00023893101196143,7,6
1335,N4303,0.000238872488952788,6,5
1336,N2588,0.00023882445836104,10,5
1337,N647,0.000238650995563384,4,7
1338,N203,0.000238643728739437,7,7
1339,N2713,0.000238622022038854,3,7
1340,N3546,0.00023858402552788,5,9
1341,N1315,0.000238570643199626,5,7
1342,N299,0.000238545402898377,5,8
1343,N1893,0.00023849723673968,9,7
1344,N2079,0.000238476145218699,5,7
1345,N2352,0.000238458836119842,5,5
1346,N1453,0.000238404938535275,5,7
1347,N4781,0.000238357672774864,4,8
1348,N3644,0.000238295151628582,5,8
1349,N2340,0.000238226063386487,6,9
1350,N2802,0.000238216843319413,5,10
1351,N2169,0.000238189155429351,8,5
1352,N3132,0.000238179260902503,7,8
1353,N3860,0.000238116324883191,6,8
1354,N4558,0.000238082280669214,7,7
1355,N2201,0.000237838987002419,6,6
1356,N151,0.000237838817284027,4,7
1357,N1619,0.000237833615281842,5,7
1358,N3927,0.000237826412302314,6,7
1359,N2373,0.000237818895841055,4,7
1360,N859,0.000237812608911072,5,6
1361,N3469,0.000237714056765838,5,9
1362,N4647,0.000237712006789206,5,7
1363,N2402,0.000237707011815777,2,10
1364,N982,0.000237698467816631,8,7
1365,N4286,0.000237661660344359,4,8
1366,N3839,0.000237644279941427,4,9
1367,N845,0.000237636794731702,7,8
1368,N1224,0.000237616900292324,8,7
1369,N1265,0.000237579721435171,11,7
1370,N3964,0.000237563379346432,4,8
1371,N630,0.000237438833871766,8,6
1372,N1509,0.000237265357699381,6,8
1373,N591,0.000237265277925376,7,7
1374,N269,0.000237102836542631,8,7
1375,N1902,0.000237072432834148,7,8
1376,N1733,0.000236942271064159,5,7
1377,N2715,0.000236858352851507,4,7
1378,N3285,0.000236833269927606,6,6
1379,N2787,0.000236819853190655,3,7
1380,N1727,0.000236730406901739,6,7
1381,N20,0.000236726907207196,6,9
1382,N4872,0.000236712276256041,6,8
1383,N3348,0.000236692661327175,6,9
1384,N4844,0.00023650183309923,5,5
1385,N618,0.000236454068928127,4,7
1386,N1466,0.000236426089870229,5,8
1387,N184,0.000236417451622691,8,7
1388,N3265,0.00023639988583495,5,9
1389,N4706,0.000236392348217287,5,7
1390,N2771,0.000236325975291005,6,6
1391,N3089,0.000236311899191594,8,8
1392,N3529,0.000236279858352562,6,9
1393,N1131,0.00023626459839595,5,8
1394,N4062,0.000236223181102527,6,8
1395,N823,0.000236167038959533,5,7
1396,N4165,0.00023613183425837,6,7
1397,N503,0.000236118425914763,5,8
1398,N1995,0.000236064923744379,10,7
1399,N3110,0.000236039783186263,3,8
1400,N3957,0.00023602853330172,4,8
1401,N2154,0.000236013725250981,3,6
1402,N3747,0.000235973017457414,6,6
1403,N1769,0.000235916842163135,4,6
1404,N4666,0.000235821643494925,6,6
1405,N1415,0.000235784356912461,4,5
1406,N938,0.000235769353232543,7,6
1407,N3908,0.000235750120417559,3,8
1408,N4095,0.000235739953892746,5,8
1409,N3052,0.000235730749963611,7,6
1410,N2673,0.000235730559124634,6,6
1411,N4191,0.000235692329270806,7,7
1412,N1595,0.000235658477732338,3,7
1413,N516,0.000235608933375145,12,8
1414,N232,0.000235556154526251,4,5
1415,N1566,0.000235549018068686,6,7
1416,N1778,0.000235538212734084,10,9
1417,N544,0.000235497548010362,4,4
1418,N4,0.000235462549637983,9,7
1419,N4202,0.000235445860149307,5,5
1420,N87,0.000235426672230104,8,8
1421,N310,0.000235423190493232,8,6
1422,N4002,0.000235242522811081,7,8
1423,N2257,0.000235205021984311,7,5
1424,N2078,0.000235182686165695,5,9
1425,N3807,0.000235137314104162,6,7
1426,N3014,0.000235099139026557,3,7
1427,N2851,0.000235097805246979,5,7
1428,N264,0.000235087644069237,8,8
1429,N327,0.000235008809662254,6,11
1430,N453,0.000234986383935754,6,7
1431,N3311,0.000234971281171193,7,7
1432,N2651,0.000234966038451893,7,10
1433,N1629,0.000234946017747059,7,7
1434,N3171,0.000234921970744571,5,5
1435,N3944,0.000234894943055326,9,7
1436,N4935,0.000234808138752165,7,8
1437,N3011,0.000234746344200588,5,6
1438,N150,0.000234735311381649,6,6
1439,N2002,0.000234715887984405,9,5
1440,N654,0.000234675833889195,6,5
1441,N991,0.000234651524188707,4,8
1442,N863,0.000234602533625072,6,6
1443,N1620,0.000234570762708447,6,7
1444,N3692,0.000234553642370862,5,7
1445,N4960,0.000234490643981938,8,9
1446,N2708,0.000234484657983667,7,7
1447,N158,0.000234468355264783,7,8
1448,N458,0.000234465255220705,6,8
1449,N4823,0.000234426048406388,7,8
1450,N4239,0.00023439120364281,7,8
1451,N1988,0.000234291517903008,6,8
1452,N2706,0.000234291438367568,5,9
1453,N2712,0.00023428603388375,3,8
1454,N1705,0.000234251328215214,9,6
1455,N3213,0.000234173841990643,9,9
1456,N3090,0.000234056149145111,5,8
1457,N1858,0.000234026438972966,7,6
1458,N3872,0.000233982535763597,5,7
1459,N2894,0.000233953835554645,5,8
1460,N4135,0.000233926107766457,5,9
1461,N220,0.000233782303689707,7,5
1462,N462,0.000233718691376584,5,9
1463,N88,0.000233683516681829,2,7
1464,N159,0.000233672129543806,4,8
1465,N1185,0.000233596511405839,6,6
1466,N2272,0.000233584537907662,9,7
1467,N4677,0.000233583952798748,7,6
1468,N3173,0.000233572039596333,4,7
1469,N113,0.000233564751798449,7,5
1470,N3332,0.000233556493398482,8,10
1471,N362,0.000233455386067979,7,8
1472,N1673,0.000233447480156003,7,7
1473,N1413,0.000233430663930127,8,5
1474,N2690,0.000233430483615094,6,7
1475,N1049,0.000233423361426264,3,9
1476,N2399,0.000233413646324872,8,8
1477,N4980,0.000233400639009997,4,6
1478,N1939,0.000233389419271849,7,7
1479,N1058,0.000233366348741684,3,8
1480,N2274,0.000233291252866961,7,12
1481,N4143,0.000233268843738333,4,7
1482,N2875,0.00023325505378035,4,8
1483,N1476,0.000233245182672622,5,7
1484,N3688,0.000233195973056616,4,8
1485,N3890,0.000233129294273751,4,5
1486,N3201,0.000233105521171156,7,9
1487,N3748,0.000233077347170678,4,8
1488,N1433,0.000233064205885428,4,7
1489,N2585,0.0002330306040509,3,8
1490,N3773,0.00023301734845819,3,7
1491,N3566,0.000232996191027781,9,8
1492,N367,0.000232936425969583,6,7
1493,N2939,0.000232914209076331,7,7
1494,N4636,0.000232913136536742,7,6
1495,N4748,0.00023289676147679,5,6
1496,N3391,0.000232793009154156,4,9
1497,N467,0.000232767206481233,4,7
1498,N3801,0.000232762110457656,6,6
1499,N3868,0.000232661249379045,5,8
1500,N2295,0.000232610322760209,8,8
1501,N940,0.000232609211033914,6,8
1502,N2396,0.000232551505856855,8,6
1503,N3549,0.000232378694928544,6,7
1504,N3737,0.000232367100033743,3,7
1505,N4524,0.000232268409382172,8,7
1506,N1264,0.000232263935716396,7,6
1507,N419,0.000232244592793414,5,9
1508,N4994,0.000232182623633848,9,9
1509,N3926,0.000232116432393714,6,6
1510,N3219,0.000232052382533235,3,9
1511,N763,0.00023197976291593,4,8
1512,N3761,0.00023197184850602,6,7
1513,N2970,0.000231855871503023,10,10
1514,N2985,0.000231824330730496,6,6
1515,N4088,0.000231823392013088,4,7
1516,N2610,0.000231804926003973,11,6
1517,N552,0.000231747696280879,6,8
1518,N2412,0.000231741897163911,7,8
1519,N3503,0.00023171390317948,5,7
1520,N1777,0.000231711810768799,7,5
1521,N4586,0.000231681472591801,9,6
1522,N3003,0.000231662230075381,11,6
1523,N3406,0.000231655189080281,2,8
1524,N639,0.000231620082541012,9,8
1525,N3456,0.000231578204811344,2,9
1526,N2977,0.000231528079874618,4,10
1527,N4564,0.000231502634228093,12,5
1528,N2329,0.000231463698667886,8,6
1529,N141,0.000231432394558332,5,6
1530,N4822,0.000231432049709104,7,8
1531,N2525,0.000231423302117061,6,8
1532,N3813,0.000231417001675339,8,7
1533,N793,0.000231399997156852,2,8
1534,N3272,0.000231384316441783,8,7
1535,N1726,0.000231318120346682,8,8
1536,N1487,0.000231282987982497,4,8
1537,N4204,0.000231244888551128,7,8
1538,N770,0.000231169302655425,9,8
1539,N1739,0.000231106445249974,7,5
1540,N3150,0.000231006226197758,9,7
1541,N4560,0.000230979950891608,6,9
1542,N4773,0.000230931861897688,3,6
1543,N1492,0.000230896747351053,1,5
1544,N2687,0.000230814301341881,9,7
1545,N4392,0.000230798413778282,10,3
1546,N2339,0.000230752271725375,6,6
1547,N1383,0.000230687583288391,7,7
1548,N832,0.000230684317300775,8,8
1549,N4832,0.000230644562155704,2,8
1550,N2721,0.000230631564869179,8,8
1551,N3236,0.000230623161780181,6,5
1552,N3570,0.000230524217270197,9,6
1553,N2595,0.000230463123204997,5,8
1554,N3039,0.000230426812918224,6,7
1555,N4480,0.000230353969384424,6,8
1556,N556,0.000230322910746906,2,7
1557,N4925,0.000230269076103722,8,7
1558,N1369,0.00023012780256314,9,7
1559,N4126,0.000230002722669728,5,7
1560,N4449,0.000229947058050249,8,6
1561,N1261,0.000229929748232505,5,7
1562,N1754,0.000229923816401268,6,4
1563,N1698,0.000229839027065805,11,7
1564,N2984,0.000229829579867254,8,6
1565,N711,0.00022982290396852,3,4
1566,N2880,0.000229779504672041,8,8
1567,N49,0.000229768078851997,7,7
1568,N4365,0.000229723018837833,4,7
1569,N457,0.000229678675895782,5,6
1570,N3903,0.000229656875347734,3,9
1571,N734,0.000229652819742745,6,8
1572,N682,0.000229541255662786,3,8
1573,N2547,0.000229493591137631,8,5
1574,N4415,0.000229470259186207,6,7
1575,N1744,0.000229449587014466,4,9
1576,N1760,0.000229402990055068,5,6
1577,N3730,0.000229325342121212,4,8
1578,N2840,0.000229262522328715,10,6
1579,N3665,0.000229190925640297,8,8
1580,N2807,0.000229170504623081,5,7
1581,N3384,0.000229164354209439,7,7
1582,N4766,0.000229145972150068,5,7
1583,N3385,0.000229119745389589,6,6
1584,N1351,0.000229071085041002,10,7
1585,N4366,0.000228974623559682,6,6
1586,N1020,0.000228957425214098,6,10
1587,N2702,0.000228937941152329,7,8
1588,N130,0.000228850026029538,7,8
1589,N3854,0.000228793833580801,6,7
1590,N2003,0.00022876826712357,7,6
1591,N3564,0.00022872740403538,6,8
1592,N1901,0.000228723764877494,4,7
1593,N3782,0.000228664870659673,8,7
1594,N1605,0.000228615015606499,4,7
1595,N393,0.000228523636363932,3,5
1596,N4141,0.000228508454566054,6,9
1597,N397,0.000228395200121667,2,7
1598,N3618,0.000228337184912091,7,4
1599,N4043,0.000228229711680908,6,8
1600,N1756,0.000228184132017864,3,5
1601,N4835,0.000228161463069356,5,7
1602,N653,0.0002280916209856,4,9
1603,N3632,0.000228042679478249,7,7
1604,N2455,0.000227967382388314,6,9
1605,N4254,0.000227926710913245,5,7
1606,N1603,0.000227896903707577,9,9
1607,N1060,0.000227853428781927,9,7
1608,N3428,0.000227841826173906,7,7
1609,N3447,0.000227805129206233,6,6
1610,N68,0.000227699714756618,6,8
1611,N4249,0.000227633927312021,2,6
1612,N3081,0.000227594635126698,4,8
1613,N1354,0.00022758814486735,6,8
1614,N116,0.000227567722506375,3,4
1615,N2804,0.000227490831381723,9,6
1616,N3434,0.000227470652235511,5,6
1617,N4400,0.000227449248609779,10,7
1618,N1227,0.000227388845629712,3,8
1619,N3582,0.000227387372753842,4,7
1620,N4425,0.000227202174274536,6,8
1621,N718,0.0002271942684875,3,8
1622,N2353,0.000227193140565772,6,6
1623,N1637,0.000227191803713795,5,7
1624,N566,0.000227053320892138,2,7
1625,N913,0.000227024503808232,5,8
1626,N1287,0.000227013083827168,7,9
1627,N3869,0.000226971149006627,13,6
1628,N1445,0.000226968406955844,6,6
1629,N4613,0.00022694023640493,3,7
1630,N4908,0.000226898531750254,10,7
1631,N2738,0.000226856361827255,5,7
1632,N4722,0.000226744327350628,6,7
1633,N2818,0.000226730511096991,15,9
1634,N2680,0.000226680804169706,10,7
1635,N2309,0.000226666380448839,4,5
1636,N1713,0.000226664376168839,11,8
1637,N3154,0.000226655188543619,6,4
1638,N329,0.00022660213071049,9,7
1639,N1044,0.000226565586123903,7,6
1640,N2468,0.000226542869944213,6,6
1641,N1783,0.000226530934831906,3,4
1642,N1768,0.000226420989644084,8,6
1643,N2707,0.000226394423089517,3,7
1644,N2884,0.000226304655611162,8,7
1645,N2563,0.000226239044414411,7,9
1646,N369,0.000226216692230105,10,6
1647,N3483,0.000226122086339866,4,7
1648,N1194,0.000226041988432199,6,8
1649,N4413,0.000225985066495553,11,6
1650,N3795,0.000225847454430774,5,7
1651,N2793,0.000225808663838451,7,10
1652,N2444,0.000225772615743894,4,8
1653,N2470,0.000225770936080179,9,8
1654,N229,0.00022575494819983,4,4
1655,N478,0.00022572324017203,4,7
1656,N914,0.000225683372685909,10,8
1657,N4972,0.000225658020240218,8,7
1658,N4877,0.000225621951720551,7,5
1659,N2530,0.000225455081398777,7,6
1660,N2127,0.000225434121526399,5,6
1661,N813,0.000225430053556854,3,8
1662,N2325,0.000225394154251698,6,5
1663,N425,0.000225074328746409,6,7
1664,N2338,0.000225057678873904,5,2
1665,N968,0.00022502842529872,6,8
1666,N1294,0.000225024716815915,7,5
1667,N1789,0.000225008703448529,7,4
1668,N128,0.000224980576629233,2,8
1669,N2777,0.000224884105872271,5,6
1670,N4139,0.000224859040620726,7,8
1671,N1864,0.00022484287406062,11,7
1672,N2084,0.000224837422724312,9,7
1673,N723,0.00022482424578307,5,8
1674,N2070,0.000224790604580034,6,8
1675,N4608,0.000224771382056837,7,8
1676,N2935,0.000224742642357285,3,5
1677,N761,0.000224734822182068,7,7
1678,N4774,0.000224719338841297,6,6
1679,N3602,0.000224633692655154,11,8
1680,N4025,0.000224597551669788,6,7
1681,N148,0.000224589861030994,7,7
1682,N395,0.000224586310312114,9,6
1683,N3865,0.000224582027941559,5,7
1684,N24,0.000224565122384394,8,9
1685,N2115,0.000224545776758428,4,4
1686,N3123,0.000224540665889102,10,5
1687,N921,0.000224526092123095,5,6
1688,N3907,0.000224489736665358,8,9
1689,N1618,0.000224428064611324,5,9
1690,N3438,0.00022434829144919,8,8
1691,N2327,0.000224332596313537,9,5
1692,N3425,0.00022431906998948,5,8
1693,N2414,0.000224314057615741,10,8
1694,N2181,0.000224286662979458,5,6
1695,N4412,0.000224249772128538,8,8
1696,N1809,0.000224215674935703,8,7
1697,N4929,0.000224104834395895,5,7
1698,N169,0.000224069808009142,3,7
1699,N3188,0.000224010178149698,5,4
1700,N3333,0.000223997624729964,5,7
1701,N4753,0.000223970812591765,3,7
1702,N4497,0.000223949703362309,7,8
1703,N1914,0.000223906415624896,5,6
1704,N4271,0.000223877194712263,3,6
1705,N4251,0.000223848503741636,5,8
1706,N3662,0.000223811969022951,5,7
1707,N1189,0.000223785592095272,1,8
1708,N5,0.000223649046560482,8,9
1709,N1296,0.000223622224716806,8,6
1710,N1348,0.000223613274493148,7,6
1711,N4340,0.000223562048302221,5,6
1712,N3404,0.000223552650444529,10,9
1713,N2423,0.000223323046118393,10,7
1714,N3640,0.000223310882501045,6,8
1715,N4579,0.000223189915266524,8,6
1716,N2834,0.00022318842495751,11,6
1717,N2719,0.00022315048984544,5,8
1718,N2404,0.00022313920243186,5,8
1719,N4065,0.000223137906695017,5,6
1720,N3590,0.000223133364551228,6,9
1721,N2803,0.000222971922798338,9,6
1722,N1256,0.000222962249553779,9,7
1723,N515,0.000222961316354544,8,6
1724,N1273,0.000222953241583674,8,6
1725,N1665,0.000222945734455513,6,7
1726,N621,0.000222911285606621,3,6
1727,N1868,0.000222907011790285,6,8
1728,N3440,0.000222890812643299,7,7
1729,N3241,0.000222757923162615,9,8
1730,N85,0.000222702771557438,9,6
1731,N1716,0.000222662496592886,3,6
1732,N1617,0.000222626211439064,9,6
1733,N2557,0.000222618014789237,3,5
1734,N4080,0.00022260018149678,3,8
1735,N1530,0.00022257681560765,7,5
1736,N4914,0.000222512266875959,7,6
1737,N4540,0.000222464429963304,2,7
1738,N2529,0.000222451642905964,5,6
1739,N1467,0.000222439709713931,7,7
1740,N1101,0.000222349353565249,7,7
1741,N1213,0.000222329761111989,2,7
1742,N611,0.000222324335461986,4,7
1743,N518,0.000222246812895873,10,7
1744,N2481,0.000222210745079174,10,9
1745,N2428,0.000222174145753441,6,5
1746,N28,0.000222168176618032,14,4
1747,N1266,0.000222129505109301,7,5
1748,N945,0.000222081664437354,8,7
1749,N3340,0.000222049155998944,3,9
1750,N2823,0.000222036005531486,8,7
1751,N1666,0.000222028860647975,1,7
1752,N4829,0.000221987261691765,3,8
1753,N1368,0.000221972020307349,6,8
1754,N1952,0.000221953338839745,2,7
1755,N4024,0.000221909328116547,7,7
1756,N3646,0.000221834543998929,3,7
1757,N754,0.000221746700997434,6,9
1758,N1417,0.000221701316668392,6,5
1759,N1544,0.000221686391392432,10,7
1760,N4576,0.00022162618269999,5,10
1761,N406,0.000221622626425326,11,6
1762,N804,0.00022161758876996,5,6
1763,N1846,0.000221578880936676,8,7
1764,N4079,0.000221574984579395,3,6
1765,N572,0.000221477856015351,8,5
1766,N4419,0.000221424155815553,4,5
1767,N236,0.000221378782682239,10,7
1768,N3701,0.00022134845525814,7,8
1769,N4536,0.000221346592452529,3,7
1770,N2497,0.000221329866529152,10,6
1771,N3573,0.000221219113071731,4,7
1772,N3140,0.00022121191697944,5,6
1773,N4500,0.000221123916195685,9,6
1774,N1682,0.000221049442007899,7,8
1775,N3817,0.00022101030515331,7,8
1776,N3827,0.000221000270606229,2,7
1777,N2437,0.000220996802296443,8,7
1778,N758,0.000220995581676686,12,8
1779,N3985,0.000220968510968535,2,7
1780,N1220,0.000220952376537639,7,7
1781,N3457,0.000220879744635096,4,4
1782,N2684,0.000220804453837696,6,7
1783,N2160,0.000220791111292093,7,6
1784,N2180,0.000220778591244762,3,8
1785,N1421,0.000220755127133645,4,6
1786,N305,0.00022075213776637,4,7
1787,N3222,0.0002207504745635,6,4
1788,N2821,0.000220746087138413,4,5
1789,N1646,0.000220726426279428,6,8
1790,N1707,0.000220693005817725,3,6
1791,N4386,0.000220683282290804,8,6
1792,N1006,0.000220638924942114,6,6
1793,N3707,0.000220610967629814,7,7
1794,N2012,0.000220593270428106,4,7
1795,N2695,0.00022058193986605,6,5
1796,N531,0.000220577459587614,5,7
1797,N3982,0.000220574036098464,3,7
1798,N655,0.000220523389309973,4,5
1799,N2188,0.000220449791070083,4,7
1800,N1626,0.00022041009604847,5,5
1801,N1746,0.000220137819413181,4,8
1802,N2174,0.000220129617709813,6,7
1803,N2806,0.000220073358216135,6,5
1804,N3060,0.000220069349843179,7,5
1805,N3211,0.000219993506974082,2,8
1806,N3621,0.00021998420482267,7,4
1807,N3100,0.000219914579538467,5,7
1808,N2735,0.000219908411291958,5,5
1809,N3859,0.000219896265546538,5,6
1810,N3893,0.000219862245195813,2,9
1811,N4516,0.000219854504151033,5,7
1812,N2921,0.000219832667669917,4,6
1813,N1123,0.000219795409015271,14,7
1814,N294,0.000219792700343854,4,7
1815,N669,0.000219732128199116,2,5
1816,N2303,0.000219721642445171,3,7
1817,N2227,0.000219708754817951,5,6
1818,N3474,0.000219634505889454,3,6
1819,N4410,0.0002195891160984,7,8
1820,N378,0.000219564037620572,6,7
1821,N3390,0.000219547256738875,5,4
1822,N4649,0.00021952809442945,9,5
1823,N825,0.000219432020375575,4,6
1824,N2289,0.000219394997845628,8,7
1825,N3006,0.000219360433070073,7,5
1826,N4798,0.000219337259576685,4,6
1827,N3229,0.000219312679227653,6,6
1828,N1347,0.000219290000347475,6,7
1829,N2459,0.000219275449023236,4,7
1830,N2031,0.000219262971046945,2,8
1831,N3379,0.00021921988761811,5,7
1832,N4741,0.000219188375339098,8,5
1833,N722,0.000219033016407433,7,6
1834,N3423,0.000219014337459925,10,6
1835,N3755,0.000218999023137469,8,7
1836,N3128,0.0002189403975221,9,6
1837,N980,0.000218912641037844,7,5
1838,N2443,0.000218880644659467,8,6
1839,N2244,0.000218806421021401,3,8
1840,N2847,0.000218798564627157,4,7
1841,N2657,0.000218738019658116,6,6
1842,N4040,0.000218697058425238,10,5
1843,N3399,0.000218681708984137,4,7
1844,N715,0.000218663100281179,4,5
1845,N964,0.000218649004172517,9,7
1846,N816,0.000218620701880443,3,7
1847,N3029,0.000218620639492563,3,6
1848,N4272,0.000218576828567287,9,6
1849,N2488,0.000218565839597413,4,7
1850,N370,0.000218472001820702,10,8
1851,N1064,0.000218471610790522,7,7
1852,N3789,0.000218426742544218,12,10
1853,N2649,0.000218406263572351,7,7
1854,N2960,0.000218306447714091,4,8
1855,N77,0.000218297049653439,9,5
1856,N2308,0.000218228812102376,4,6
1857,N1313,0.000218223213365653,7,6
1858,N16,0.000218191031590532,6,6
1859,N3767,0.000218120960821297,6,7
1860,N3772,0.000218085469662351,6,4
1861,N3436,0.000218076780265209,6,5
1862,N1441,0.000218015555295447,5,8
1863,N1879,0.000217961841430345,7,5
1864,N4107,0.000217941998807646,9,5
1865,N1941,0.000217937789182033,8,7
1866,N2121,0.000217846961993662,6,6
1867,N1195,0.000217839024971226,6,6
1868,N3316,0.000217834348798292,3,8
1869,N899,0.000217759704042204,8,7
1870,N4682,0.000217690909983552,5,6
1871,N4886,0.000217653024806502,5,9
1872,N610,0.00021763196760609,7,8
1873,N3352,0.000217630145008526,4,5
1874,N3162,0.00021751300216965,5,8
1875,N4735,0.000217393433188377,9,7
1876,N101,0.000217387894161217,5,6
1877,N1166,0.000217378416730983,4,7
1878,N785,0.000217358271508289,2,8
1879,N4910,0.000217343869222669,3,5
1880,N1254,0.000217320857170215,8,7
1881,N4290,0.000217298121042945,5,6
1882,N33,0.000217253838447585,5,8
1883,N1391,0.000217197057406505,8,7
1884,N4193,0.000217183713323905,6,7
1885,N4020,0.00021709825426652,9,7
1886,N2854,0.000217073089683386,10,7
1887,N1091,0.000216990707839626,6,6
1888,N4824,0.000216989484441716,5,6
1889,N712,0.000216987238932033,8,8
1890,N1228,0.000216972661747401,5,5
1891,N2757,0.000216908796462266,4,5
1892,N1148,0.000216848541347119,9,6
1893,N2940,0.000216844147920555,7,8
1894,N696,0.000216833678168292,6,8
1895,N2858,0.000216826249129414,9,8
1896,N973,0.000216818259825454,6,7
1897,N1160,0.000216780830104663,7,6
1898,N1375,0.000216778432570043,8,6
1899,N2250,0.000216770548522117,5,8
1900,N2750,0.000216746468990472,6,8
1901,N4552,0.000216745693452726,3,6
1902,N1157,0.00021673576017606,7,6
1903,N1486,0.000216712036302349,10,4
1904,N2697,0.000216673773203286,6,8
1905,N356,0.000216644061863834,6,5
1906,N1805,0.000216631625139805,8,7
1907,N2881,0.000216610041141566,9,5
1908,N186,0.000216580805234772,10,8
1909,N1430,0.000216555916218676,7,5
1910,N2037,0.000216543143331033,6,7
1911,N4612,0.000216529885714542,3,9
1912,N4515,0.000216472893253168,6,8
1913,N4598,0.000216428045148617,5,6
1914,N3703,0.000216424854984392,3,7
1915,N2364,0.000216387779800625,10,6
1916,N1743,0.000216386649136569,5,8
1917,N2024,0.000216380732250579,4,7
1918,N120,0.000216375663167105,8,6
1919,N2518,0.000216341576928951,7,8
1920,N1818,0.000216309313454163,2,6
1921,N776,0.000216277185157496,5,6
1922,N2146,0.000216169393156128,2,7
1923,N3596,0.00021610933213554,6,6
1924,N3361,0.000216062910864796,3,6
1925,N2332,0.000216054909215674,5,10
1926,N4021,0.000216047139172165,8,7
1927,N1521,0.000215896949875878,8,9
1928,N521,0.000215779407107456,6,8
1929,N4295,0.000215741107660967,4,5
1930,N1641,0.000215697782549566,4,5
1931,N3013,0.000215677374360668,4,6
1932,N4051,0.000215655647923114,6,8
1933,N37,0.000215604890752087,3,4
1934,N2527,0.000215600616194784,9,7
1935,N372,0.00021549376625207,4,10
1936,N4931,0.000215398717157325,5,7
1937,N2006,0.000215396640553764,4,5
1938,N1334,0.0002153884392519,8,6
1939,N3693,0.000215310305468597,8,5
1940,N2890,0.000215234045425308,3,6
1941,N3635,0.000215211569903465,6,7
1942,N4244,0.000215073352904976,7,5
1943,N4827,0.00021501818446158,7,6
1944,N2844,0.000214937862228572,5,6
1945,N2910,0.000214920374733876,6,6
1946,N463,0.000214897668721576,4,7
1947,N4551,0.000214894379243111,4,5
1948,N223,0.000214782628159455,7,8
1949,N1796,0.000214772534711727,10,6
1950,N4163,0.000214704841560954,5,8
1951,N3135,0.000214675055918579,9,8
1952,N2498,0.000214650067540181,5,7
1953,N4733,0.000214605703583134,3,5
1954,N817,0.000214554967675309,5,6
1955,N491,0.000214545520956407,3,9
1956,N4406,0.000214544917864605,6,8
1957,N0,0.0002144858058815,3,5
1958,N3530,0.000214410585692016,11,7
1959,N1134,0.000214385161399921,8,7
1960,N1163,0.000214258404341595,5,5
1961,N1741,0.000214165405086634,8,8
1962,N2063,0.000214155911468258,7,7
1963,N2425,0.000214131156730089,5,6
1964,N778,0.000214113538429257,7,7
